,tgde,tgdu,Qe,Qu,Qf,ReRefIndx,ExtCoeff,AtnuCnstNm,AtnuCnstdB,PhsCnst,PhsVel,Res,React,Condt,Skd,Eddy
8.400000000000006,0.5489128984927302,-0.11079574252407494,0.5489128984927302,-0.11079574252407494,-0.13881495244138609,2.8577909708216334,0.5669103746710371,503.116906317899,4460.574117385735,99.80512807835277,528818083.76493645,1076.6164882436494,213.57232315411275,1.9230865940941433,1.9876096140727597,-0.013370470702589106
8.500000000000007,0.5552947879642958,-0.11274411113348197,0.5552947879642958,-0.11274411113348197,-0.14146677558923743,2.8469511190884087,0.5691505200548831,507.1753081079034,4496.555420647699,101.39235915685028,526736684.6490645,1072.5327875023208,214.41625382676727,1.935624491509044,1.9717048208254775,-0.013352137179914719
8.600000000000007,0.5643642714843229,-0.11893962302187326,0.5643642714843229,-0.11893962302187326,-0.15069950423504308,2.843085926248996,0.5695485264971853,512.445403753847,4543.279456233157,102.65694818563763,526368595.56774145,1071.0766521923417,214.5661949185353,1.9788259124503322,1.9514273963131294,-0.013940317229587358
8.700000000000006,0.5717537977565306,-0.12523871745904175,0.5717537977565306,-0.12523871745904175,-0.16036571997894722,2.8370839593711543,0.5674316897399214,517.3096815003095,4586.405559019964,103.46465275479703,528332244.0757722,1068.81552932907,213.7687183434255,2.005659138079864,1.9330780686334434,-0.014469047020152387
8.800000000000008,0.5900467648495845,-0.13632250929928624,0.5900467648495846,-0.13632250929928624,-0.17728092471200127,2.8327259746543065,0.5706565670183721,522.4520076628564,4631.996805697966,105.24867982019535,525346548.74189556,1067.1737443806335,214.98362737140945,2.06929771567171,1.914051406316559,-0.015573735034236693
8.900000000000007,0.6053427561837477,-0.14772499498897707,0.6053427561837477,-0.14772499498897707,-0.19541255433439583,2.831288494236552,0.5705040031378195,528.1208287755732,4682.255893424779,106.41622977321167,525487036.63973707,1066.6322019322588,214.92615193286605,2.1205397024087,1.8935060795054413,-0.01663491084756993
9.000000000000007,0.6123511160044053,-0.1535767883941981,0.6123511160044052,-0.1535767883941981,-0.20498731534398804,2.8231492497387856,0.5679695733933874,532.5194971162497,4721.253959093016,107.1338582714897,527831898.1223974,1063.5659018012796,213.97135542080127,2.144265852692697,1.8778655155638344,-0.017072623911310984
9.100000000000007,0.6376920411227914,-0.1712479935794548,0.6376920411227914,-0.17124799357945478,-0.23411914706387002,2.8252559990293995,0.5698718277398993,538.8381836387455,4777.2746755590815,108.68703603204493,526069974.69759315,1064.3595781219162,214.68799229704524,2.2358280529914687,1.8558447236367945,-0.018878873227234253
9.200000000000006,0.6560476030351343,-0.18540789737422472,0.6560476030351343,-0.18540789737422475,-0.258449096396006,2.8245873545334934,0.5685868477115131,544.630555838136,4828.629152394214,109.63363211775048,527258868.55565685,1064.1076794713797,214.2039013681602,2.2966855617109334,1.8361070440880654,-0.020197466750135583
9.300000000000008,0.6776234111735158,-0.2014475271411347,0.6776234111735158,-0.2014475271411347,-0.2866704616745404,2.823430406426544,0.5675813068926415,550.3249482786564,4879.114952444775,110.62930846415092,528192973.16411793,1063.6718220483906,213.82508366026886,2.372094308163186,1.8171082432803884,-0.021774250526515784
9.400000000000007,0.7055046837175061,-0.2200582270856358,0.7055046837175061,-0.22005822708563583,-0.31981304586433373,2.8244270470028985,0.5693132299898807,556.4387684347115,4933.3193482899405,112.16007610651937,526586143.1067195,1064.0472867651285,214.4775515915821,2.4537127547061908,1.797142932389573,-0.02350210791081342
9.500000000000007,0.7219237500951244,-0.23202811244980048,0.7219237500951244,-0.2320281124498005,-0.34192303869528456,2.8218972098362145,0.5680546830028014,561.8546258709846,4981.335690417045,113.10268505893747,527752814.9495452,1063.0942204163184,214.00341879063433,2.506928582683264,1.7798198216305585,-0.02452210023777216
9.600000000000009,0.759030557831121,-0.2571630347054081,0.7590305578311209,-0.2571630347054081,-0.3889365075274965,2.8264193752413616,0.5693350636837408,568.67874984455,5041.837554671799,114.55085366823484,526565948.81099993,1064.797857206922,214.48577700591403,2.6226675565480218,1.758462049572545,-0.027025641762658044
9.700000000000008,0.7866285986200371,-0.27413050015034834,0.7866285986200371,-0.27413050015034834,-0.4207603731919644,2.8235153635286534,0.5708509508464885,574.0121100483957,5089.12248623587,116.0522669899758,525167659.8864408,1063.703827964099,215.0568576519075,2.676213285273523,1.7421235240414854,-0.028326026164337593
9.800000000000008,0.8094724297861396,-0.287862082790419,0.8094724297861396,-0.287862082790419,-0.44672507158216146,2.82252279683927,0.5724563028540921,579.7258946038712,5139.78021445057,117.57840987691819,523694920.47746956,1063.3298980040765,215.66164241694725,2.74044045475714,1.724953136142562,-0.029441397130790463
9.900000000000007,0.8232334744382956,-0.300471366964197,0.8232334744382956,-0.300471366964197,-0.47317524330589694,2.821511391437454,0.5673366302393276,585.4316098082913,5190.366400767134,117.71591557353581,528420768.2369008,1062.9488709300142,213.73290654796932,2.784816834181826,1.7081414519579248,-0.030438915984050373
10.000000000000007,0.8506065973730809,-0.31528567155249765,0.8506065973730808,-0.3152856715524976,-0.5009781223640053,2.817130471854225,0.570218094635384,590.4268875624074,5234.653933901796,119.50887550683431,525750516.8994981,1061.2984457221771,214.81844153312235,2.831805715991933,1.693689804894431,-0.03143739869902259
10.100000000000009,0.8676105528068386,-0.32426572048097996,0.8676105528068386,-0.32426572048097996,-0.5177860251260948,2.814417582702001,0.5720664907352794,595.7568911203272,5281.909105845886,121.09523339012331,524051771.6999567,1060.2764181414748,215.51478837523604,2.8475374754585276,1.67853702559695,-0.03164352146590273
10.200000000000008,0.8540847754692252,-0.32271468144044296,0.8540847754692252,-0.32271468144044296,-0.5187075812809173,2.809447828110375,0.5617523465675105,600.593058987766,5324.785989818455,120.08927763056575,533673708.4087488,1058.4041609363471,211.62913760983054,2.848152770952187,1.6650209073101692,-0.0313006472683685
10.300000000000008,0.8725292666828759,-0.33297276035008305,0.872529266682876,-0.33297276035008305,-0.5384579279532142,2.8058058949196414,0.5629294449269925,605.6950346952918,5370.0194942042945,121.52072611060693,532557784.46423376,1057.032134303798,212.0725862437726,2.878539800933959,1.6509958687428763,-0.03179019811306235
10.40000000000001,0.8525045576873003,-0.32516116428990083,0.8525045576873003,-0.32516116428990083,-0.5256562953300412,2.7999040486050055,0.5552905378220473,610.2891560699612,5410.750423017548,121.03550258084591,539883966.2851843,1054.8087298916867,209.19477837562715,2.840818181631609,1.6385675381152665,-0.030538676075734086
10.500000000000009,0.8455817186549632,-0.3244457466549459,0.8455817186549632,-0.3244457466549459,-0.5264372578501889,2.7946869880840226,0.5493549229470411,615.0092352483496,5452.598078603638,120.89309195703673,545717250.319245,1052.8433050462718,206.9586523231823,2.8423731101169687,1.6259918431894533,-0.03017833276640165
